experiment,fault,fault_type,mode,mode_name,method,window_index,phase,evaluation_role,time_center_s,time_from_nominal_midpoint_s,anomaly_index
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,158,pre_falha,baseline,3.1697108917696752,-3.2897234602902445,0.426262211505687
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,159,pre_falha,baseline,3.1897089446166946,-3.269725407443225,0.42645460039562083
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,160,pre_falha,baseline,3.209706997463715,-3.249727354596205,0.549452544924704
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,161,pre_falha,negative,3.229704903687775,-3.2297294483721446,0.5808799542268922
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,162,pre_falha,negative,3.2497029565348,-3.20973139552512,0.289705575334374
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,163,pre_falha,negative,3.269701009381815,-3.189733342678105,0.29638813891504606
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,164,pre_falha,negative,3.289698915605875,-3.1697354364540447,0.19426892039127594
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,165,pre_falha,negative,3.3096969684529,-3.14973738360702,0.15655609936342474
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,166,pre_falha,negative,3.329695021299915,-3.129739330760005,0.4201814244033305
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,167,pre_falha,negative,3.34970099178706,-3.10973336027286,0.638556702209411
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,168,pre_falha,negative,3.369706962274205,-3.0897273897857147,0.2224527813299216
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,169,pre_falha,negative,3.3897050151212254,-3.0697293369386944,0.38881154826528785
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,170,pre_falha,negative,3.40970306796825,-3.0497312840916697,0.20885225617369355
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,171,pre_falha,negative,3.4297011208152703,-3.0297332312446494,0.10389064187022995
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,172,pre_falha,negative,3.449699173662295,-3.0097351783976247,0.9685032750878874
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,173,pre_falha,negative,3.4696972265093153,-2.9897371255506044,2.0062912062418308
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,174,pre_falha,negative,3.4896952793563347,-2.969739072703585,0.3695049966549545
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,175,pre_falha,negative,3.509693185580395,-2.949741166479525,0.3872723911691052
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,176,pre_falha,negative,3.5296912384274197,-2.9297431136325,0.35895469420283815
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,177,pre_falha,negative,3.5496892912744347,-2.909745060785485,0.39603633865645593
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,178,pre_falha,negative,3.5696873441214603,-2.8897470079384595,0.19683346663590612
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,179,pre_falha,negative,3.589685396968485,-2.869748955091435,0.13097347605533854
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,180,pre_falha,negative,3.6096834498155,-2.84975090224442,0.2559106901096345
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,181,pre_falha,negative,3.6296815026625247,-2.829752849397395,0.13132035339440262
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,182,pre_falha,negative,3.649679408886585,-2.809754943173335,0.24824544984323108
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,183,pre_falha,negative,3.669677461733605,-2.7897568903263146,0.14996613903493813
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,184,pre_falha,negative,3.689675514580625,-2.7697588374792947,0.462155508834062
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,185,pre_falha,negative,3.70967356742765,-2.7497607846322696,0.3422400708251807
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,186,pre_falha,negative,3.729671620274675,-2.729762731785245,0.5065689064477527
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,187,pre_falha,negative,3.749669673121695,-2.7097646789382246,0.2623727895612288
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,188,pre_falha,negative,3.769667725968715,-2.6897666260912048,0.2522122338489591
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,189,pre_falha,negative,3.78966577881574,-2.6697685732441796,0.21499818667141285
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,190,pre_falha,negative,3.8096636850398,-2.6497706670201198,0.3274861306519146
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,191,pre_falha,negative,3.829661737886815,-2.629772614173105,0.051695262028365656
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,192,pre_falha,negative,3.84965979073384,-2.6097745613260797,0.1284551442031715
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,193,pre_falha,negative,3.869657843580865,-2.589776508479055,0.07975026489188042
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,194,pre_falha,negative,3.88965589642788,-2.56977845563204,0.11009828110627985
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,195,pre_falha,negative,3.909653949274905,-2.549780402785015,0.07300736298147661
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,196,pre_falha,negative,3.92965200212193,-2.5297823499379897,0.19071929317457617
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,197,pre_falha,negative,3.9496499083459797,-2.50978444371394,0.07617349171215151
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,198,pre_falha,negative,3.9696479611930053,-2.4897863908669144,0.17139881019328507
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,199,pre_falha,negative,3.98964601404003,-2.4697883380198897,0.15651040784390466
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,200,pre_falha,negative,4.00964406688705,-2.4497902851728695,0.3433106889385219
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,201,pre_falha,negative,4.029642119734071,-2.429792232325849,0.11536296648118415
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,202,pre_falha,negative,4.049640172581094,-2.4097941794788253,0.17405296961546157
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,203,pre_falha,negative,4.06963822542812,-2.3897961266317997,0.19105032239304987
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,204,pre_falha,negative,4.089636131652175,-2.369798220407745,0.4616215776867053
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,205,pre_falha,negative,4.109634184499195,-2.3498001675607245,0.9852202943103632
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,206,pre_falha,negative,4.12963223734622,-2.3298021147137,0.4289139442865848
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,207,pre_falha,negative,4.149630290193246,-2.309804061866674,0.3731012889284654
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,208,pre_falha,negative,4.1696283430402605,-2.2898060090196592,0.3139698313121204
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,209,pre_falha,negative,4.189626395887285,-2.2698079561726345,0.19344174261616603
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,210,pre_falha,negative,4.209624448734305,-2.249809903325615,0.09825607498940257
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,211,pre_falha,negative,4.2296223549583605,-2.2298119971015593,0.3457387906807925
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,212,pre_falha,negative,4.249620407805385,-2.2098139442545346,0.5005501966582024
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,213,pre_falha,negative,4.26961846065241,-2.18981589140751,0.580845426053087
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,214,pre_falha,negative,4.28961651349943,-2.1698178385604896,0.5942303195281514
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,215,pre_falha,negative,4.3096145663464505,-2.1498197857134693,0.3159228558044912
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,216,pre_falha,negative,4.329612619193475,-2.1298217328664446,0.458089512887711
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,217,pre_falha,negative,4.3496106720405,-2.10982368001942,0.3590565365202108
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,218,pre_falha,negative,4.369608724887515,-2.089825627172405,0.32817494382787415
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,219,pre_falha,negative,4.3895982736025605,-2.0698360784573593,0.3321620838098877
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,220,pre_falha,negative,4.409587822317601,-2.049846529742319,0.2973644893080776
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,221,pre_falha,negative,4.42958587516462,-2.0298484768952996,0.28697194426129286
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,222,pre_falha,negative,4.449583928011645,-2.009850424048275,0.38375195626630754
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,223,pre_falha,negative,4.469581834235701,-1.989852517824219,0.19922480634238543
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,224,pre_falha,negative,4.48957988708272,-1.9698544649771996,0.5214661816383
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,225,pre_falha,negative,4.509577939929745,-1.949856412130175,0.7764167540526169
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,226,pre_falha,negative,4.5295759927767705,-1.9298583592831493,1.726800803989635
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,227,pre_falha,negative,4.54957389900082,-1.9098604530590997,0.45426454714830067
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,228,pre_falha,negative,4.569571951847845,-1.889862400212075,0.6143556352450841
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,229,pre_falha,negative,4.58957000469487,-1.8698643473650494,0.4824287358747433
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,230,pre_falha,negative,4.609568057541891,-1.849866294518029,0.29227499130842555
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,231,pre_falha,negative,4.629565963765945,-1.829868388293975,0.14360935379738146
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,232,pre_falha,negative,4.64956401661297,-1.8098703354469494,0.21850249540670924
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,233,pre_falha,negative,4.669562069459991,-1.7898722825999291,0.13945424995609654
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,234,pre_falha,negative,4.689559975684045,-1.769874376375875,0.14492846277375543
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,235,pre_falha,negative,4.70955802853107,-1.7498763235288495,0.07688096751998248
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,236,pre_falha,negative,4.729556081378091,-1.7298782706818292,0.25298548916209157
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,237,pre_falha,negative,4.749554134225114,-1.7098802178348054,0.49353248541553446
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,238,pre_falha,negative,4.769552187072135,-1.689882164987785,0.2800082613449811
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,239,pre_falha,negative,4.789550093296195,-1.6698842587637248,0.405159236474539
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,240,pre_falha,negative,4.80954814614322,-1.6498862059167,0.03571986846704087
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,241,pre_falha,negative,4.829546198990235,-1.6298881530696852,0.24169867611036275
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,242,pre_falha,negative,4.849544105214295,-1.6098902468456249,0.30511386599322843
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,243,pre_falha,negative,4.86954215806132,-1.5898921939986002,0.3263775786034432
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,244,pre_falha,negative,4.889540210908335,-1.5698941411515852,0.2394397675825427
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,245,pre_falha,negative,4.90953826375536,-1.5498960883045596,0.14690315315263783
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,246,pre_falha,negative,4.929536316602385,-1.5298980354575349,0.11736425111285403
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,247,pre_falha,negative,4.9495342228264345,-1.5099001292334853,0.20005120776049168
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,248,pre_falha,negative,4.96953227567346,-1.4899020763864597,0.14457903843754652
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,249,pre_falha,negative,4.989530328520485,-1.469904023539435,0.12910445827215125
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,250,pre_falha,negative,5.009528234744545,-1.4499061173153747,0.1223191715720774
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,251,pre_falha,negative,5.02952628759156,-1.4299080644683597,0.14494561443212564
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,252,pre_falha,negative,5.049524340438585,-1.409910011621335,0.2005982341260933
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,253,pre_falha,negative,5.0695223932856095,-1.3899119587743103,0.14695822394124342
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,254,pre_falha,negative,5.08952044613263,-1.36991390592729,0.6033209917811475
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,255,pre_falha,negative,5.109518352356685,-1.349915999703235,0.394767699886913
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,256,pre_falha,negative,5.129516405203709,-1.3299179468562103,0.2087599895312425
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,257,pre_falha,negative,5.14951445805073,-1.30991989400919,0.16820129854307717
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,258,pre_falha,negative,5.1695123642747856,-1.2899219877851342,0.8069847717812597
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,259,pre_falha,negative,5.189510417121809,-1.2699239349381104,0.7300351447909962
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,260,pre_falha,negative,5.209508469968835,-1.2499258820910848,0.550450774253494
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,261,pre_falha,negative,5.229506522815855,-1.2299278292440645,0.3473383971091096
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,262,pre_falha,negative,5.24950442903991,-1.2099299230200096,0.21004848360109127
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,263,pre_falha,negative,5.269502481886935,-1.1899318701729849,0.2875199041805443
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,264,pre_falha,negative,5.2895005347339605,-1.1699338173259592,0.25979143778943453
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,265,pre_falha,negative,5.3094985875809755,-1.1499357644789443,0.597362731620771
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,266,pre_falha,negative,5.329496493805035,-1.129937858254885,0.5133380871246767
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,267,pre_falha,negative,5.349494546652055,-1.1099398054078646,1.1723334940669317
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,268,pre_falha,negative,5.369492599499075,-1.0899417525608444,0.2824594128763172
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,269,pre_falha,negative,5.3894906523461,-1.0699436997138196,0.4559377061609746
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,270,pre_falha,negative,5.40948855857016,-1.0499457934897594,0.5377915923824623
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,271,pre_falha,negative,5.429486611417175,-1.0299477406427444,0.22269281953174444
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_ensemble,272,pre_falha,negative,5.4494846642642,-1.0099496877957197,0.5916859627062396
